chapter,verse,en,ar
14,15,"And he went into the tent of Judith, and not finding her, he ran out to the people,",ثُمَّ دَخَلَ خَيْمَةَ يَهُودِيتَ فَلَمْ يَجِدْهَا، فَخَرَجَ إِلَى الشَّعْبِ خَارِجاً،
14,16,"And said: One Hebrew woman hath made confusion in the house of king Nabuchodonosor: for behold Holofernes lieth upon the ground, and his head is not upon him.",وَقَالَ: «امْرَأَةٌ عِبْرَانِيَّةٌ بَلْبَلَتْ بَيْتَ الْمَلِكِ نَبُوخَذْنَصَّرَ، هُوَذَا أَلِيفَانَا مَطْرُوحٌ عَلَى الأَرْضِ بِلاَ رَأْسٍ».
14,17,"Now when the chiefs of the army of the Assyrians had heard this, they all rent their garments, and an intolerable fear and dread fell upon them, and their minds were troubled exceedingly.",فَلَمَّا سَمِعَ رُؤَسَاءُ جَيْشِ الأَشُّورِيِّينَ، مَزَّقُوا ثِيَابَهُمْ جَمِيعاً وَوَقَعَ عَلَيْهِمْ مِنَ الْخَوْفِ وَالرُّعْبِ مَا لاَ يُطَاقُ وَاضْطَرَبَتْ قُلُوبُهُمْ جِدًّا.
14,18,And there was a very great cry in the midst of their camp.,وَحَدَثَ بَيْنَ مُعَسْكَرِهِمْ عَوِيلٌ لاَ نَظِيرَ لَهُ.
15,1,"And when all the army heard that Holofernes was beheaded, courage and counsel fled from them, and being seized with trembling and fear they thought only to save themselves by flight:",وَلَمَّا سَمِعَ كُلُّ الْجَيْشِ أَنَّ أَلِيفَانَا قَدْ قُطِعَ رَأْسُهُ، طَارَتْ عُقُولُهُمْ وَمَشُورَتُهُمْ وَلَمْ يَعُودُوا يُبَالُونَ إِلاَّ بِالْخَوْفِ وَالرُّعْبِ، فَاسْتَنْجَدُوا بِالْهَزْيمَةِ.
15,2,"So that no one spoke to his neighbor, but hanging down the head, leaving all things behind, they made haste to escape from the Hebrews, who, as they heard, were coming armed upon them, and fled by the ways of the fields, and the paths of the hills.",وَلَمْ يُكَلِّمْ أَحَدٌ صَاحِبَهُ، بَلْ طَأْطَأَ كُلٌّ مِنْهُمْ رَأْسَهُ وَتَرَكُوا كُلَّ شَيْءٍ، وَكَانُوا يُسَارِعُونَ لِيَنْجُوا مِنَ الْعِبْرَانِيِّينَ الَّذِينَ سَمِعُوهُمْ آتِينَ عَلَيْهِمْ بِسِلاَحِهِمْ، فَهَرَبُوا فِي طُرُقِ الصَّحْرَاءِ وَشِعَابِ التِّلاَلِ.
15,3,"So the children of Israel seeing them fleeing, followed after them. And they went down sounding with trumpets and shouting after them.",فَلَمَّا رَآهُمْ بَنُو إِسْرَائِيلَ هَارِبِينَ، سَعَوْا عَلَى أَعْقَابِهِمْ وَنَزَلُوا وَهُمْ يَهْتِفُونَ بِالأَبْوَاقِ مُجَلِّبِينَ وَرَاءَهُمْ.
15,4,"And because the Assyrians were not united together, they went without order in their flight ; but the children of Israel pursuing in one body, defeated all that they could find.",وَكَانَ الأَشُورِيُّونَ مُتَبَدِّدِينَ وَهُمْ مُنْدَفِعُونَ فِي هَزِيمَتِهِمْ، وَبَنُو إِسْرَائِيلَ صُبَّةً وَاحِدَةً فِي آثَارِهِمْ، فَأَهْلَكُوا كُلَّ مَنْ أَدْرَكُوهُ.
15,5,And Ozias sent messengers through all the cities and countries of Israel.,وَأَرْسَلَ عُزِّيَّا رُسُلاً إِلَى جَمِيعِ مُدُنِ وَنَوَاحِي إِسْرَائِيلَ.
15,6,"And every country, and every city, sent their chosen young men armed after them, and they pursued them with the edge of the sword until they came to the extremities of their confines.",فَكُلُّ بَلْدَةٍ وَمَدِينَةٍ أَرْسَلَتْ فِي إِثْرِهِمْ شُبَّاناً مُنْتَخَبِينَ مُدَجَّجِينَ فِي السِّلاَحِ، فَطَرَدُوهُمْ بِحَدِّ السَّيْفِ إِلَى أَنْ بَلَغُوا إِلَى آخِرِ تُخْمِهِمْ،
15,7,"And the rest that were in Bethulia went into the camp of the Assyrians, and took away the spoils, which the Assyrians in their flight had left behind them, and they were laden exceedingly.",وَدَخَلَ بَقِيَّةُ سُكَّانِ بَيْتَ فَلْوَى مَحَلَّةَ أَشُّورَ، فَأَخَذُوا كُلَّ مَا تَرَكَهُ الأَشُّورِيُّونَ عِنْدَمَا هَرَبُوا وَكَانَ شَيْئاً كَثِيراً.
15,8,"But they that returned conquerors to Bethulia, brought with them all things that were theirs, so that there was no numbering of their cattle, and beasts, and all their moveables, insomuch that from the least to the greatest all were made rich by their spoils.",وَالَّذِينَ رَجَعُوا إِلَى بَيْتَ فَلْوَى مَنْصُورِينَ جَاءُوا بِجَمِيعِ أَمْوَالِهِمْ حَتَّى كَانَتِ الْمَوَاشِي وَالْبَهَائِمُ وَجَمِيعُ أَثَاثِهِمْ بِلاَ عَدَدٍ، فَأَثْرَوْا جَمِيعُهُمْ مِنْ صَغِيرِهِمْ إِلَى كَبِيرِهِمْ مِنْ غَنِيمَتِهِمْ.
15,9,And Joachim the high priest came from Jerusalem to Bethulia with all his ancients to see Judith.,وَأَتَى يُويَاقِيمُ الْكَاهِنُ الْعَظِيمُ مِنْ أُورُشَلِيمَ إِلَى بَيْتَ فَلْوَى مَعَ جَمِيعِ شُيُوخِهِ لِيَرَى يَهُودِيتَ.
15,10,"And when she was come out to him, they all blessed her with one voice, saying: Thou art the glory of Jerusalem, thou art the joy of Israel, thou art the honour of our people:",فَلَمَّا خَرَجَتْ إِلَيْهِ، بَارَكُوهَا كُلُّهُمْ بِصَوْتٍ وَاحِدٍ قَائِلِينَ: «أَنْتِ مَجْدُ أُورُشَلِيمَ وَفَرَحُ إِسْرَائِيلَ وَفَخْرُ شَعْبِنَا،
15,11,"For thou hast done manfully, and thy heart has been strengthened, because thou hast loved chastity, and after thy husband hast not known any other: therefore also the hand of the Lord hath strengthened thee, and therefore thou shalt be blessed for ever.",فَإِنَّكِ قَدْ صَنَعْتِ بِبَأْسٍ وَثَبَتَ قَلْبُكِ فَأَحْبَبْتِ الْعَفَافَ وَلَمْ تَعْرِفِي رَجُلاً بَعْدَ رَجُلِكِ، فَلِهذَا أَيَّدَتْكِ يَدُ الرَّبِّ، فَكُونِي مُبَارَكَةً إِلَى الأَبَدِ».
15,12,"And all the people said: So be it, so be it",فَقَالَ جَمِيعُ الشَّعْبِ: «آمِينَ، آمِينَ».
15,13,And thirty days were scarce sufficient for the people of Israel to gather up the spoils of the Assyrians.,وَلَمْ يَكَدْ شَعْبُ إِسْرَائِيلَ فِي ثَلاَثِينَ يَوْماً يَجْمَعُونَ غَنِيمَةَ الأَشُّورِيِّينَ.
15,14,"But all those things that were proved to be the peculiar goods of Holofernes, they gave to Judith in gold, and silver, and garments and precious stones, and all household stuff, and they all were delivered to her by the people.",وَكُلُّ مَا تَبَيَّنَ أَنَّهُ كَانَ مِنْ خَوَاصِّ أَلِيفَانَا دَفَعُوهُ إِلَى يَهُودِيتَ مِنْ ذَهَبٍ وَفِضَّةٍ وَثِيَابٍ وَجَوَاهِرَ وَأَمْتِعَةٍ كُلُّ هذِهِ أَعْطَاهَا لَهَا الشَّعْبُ.
15,15,"And all the people rejoiced, with the women, and virgins, and young men, playing on instruments and harps.",وَكَانَ جَمِيعُ الشَّعْبِ يَفْرَحُونَ مَعَ النِّسَاءِ وَالْعَذَارَى وَالشُّبَّانِ بِالأَعْوَادِ وَالْقَيَاثِيرِ.
16,1,"Then Judith sung this canticle to the Lord, saying:",حِينَئِذٍ أَنْشَدَتْ يَهُودِيتُ هذَا النَّشِيدَ لِلرَّبِّ فَقَالَتْ:
16,2,"Begin ye to the Lord with timbrels, sing ye to the Lord with cymbals, tune unto him a new psalm, extol and call upon his name.",«سَبِّحُوا الرَّبَّ بِالدُّفُوفِ، رَنِّمُوا لِلرَّبِّ عَلَى الصُّنُوجِ، أَنْشِدُوا لَهُ إِنْشَاداً جَدِيداً، عَظِّمُوهُ وَادْعُوا بِاسْمِهِ.
16,3,"The Lord putteth an end to wars, the Lord is his name.",الرَّبُّ يَمْحَقُ الْحُرُوبَ، الرَّبُّ اسْمُهُ.
16,4,"He hath set his camp in the midst of his people, to deliver us from the hand of all our enemies.",جَعَلَ مُعَسْكَرَهُ فِي وَسْطِ شَعْبِهِ لِيُنْقِذَنَا مِنْ أَيْدِي جَمِيعِ أَعْدَائِنَا.
16,5,"The Assyrians came out of the mountains from the north in the multitude of his strength: his multitude stopped up the torrents, and their horses covered the valleys.",أَتَى أَشُّورُ مِنَ الْجِبَالِ الشَّمَالِيَّةِ، أَتَى فِي كَثْرَةِ قُوَّتِهِ، فَسَدَّتْ كَثْرَتُهُ الأَوْدِيَةَ وَخُيُولُهُ غَطَّتِ الْوِهَادَ.
16,6,"He bragged that he would set my borders on fire, and kill my young men with the sword, to make my infants a prey, and my virgins captives.",قَالَ إِنَّهُ سَيُحْرِقُ تُخُومِي، وَيَقْتُلُ فِتْيَانِي بِالسَّيْفِ، وَيَجْعَلُ أَطْفَالِي غَنِيمَةً وَأَبْكَارِي سَبْياً؛
16,7,"But the almighty Lord hath struck him, and hath delivered him into the hands of a woman, and hath slain him.",الرَّبُّ الْقَدِيرُ ضَرَبَهُ وَأَسْلَمَهُ إِلَى يَدِ امْرَأَةٍ فَطَعَنَتْهُ.
16,8,"For their mighty one did not fall by young men, neither did the sons of Titan strike him, nor tall giants oppose themselves to him, but Judith the daughter of Merari weakened him with the beauty of her face.",إِنَّ جَبَّارَهُمْ لَمْ يَسْقُطْ بِأَيْدِي الشُّبَّانِ وَلَمْ يَبْطُشْ بِهِ بَنُو طِيطَانَ وَلاَ جَبَابِرَةٌ طِوَالٌ تَعَرَّضُوا لَهُ، بَلْ يَهُودِيتُ ابْنَةُ مَرَارِيَ بِجِمَالِ وَجْهِهَا أَهْلَكَتْهُ.
16,9,"For she put off her the garments of widowhood, and put on her the garments of joy, to give joy to the children of Israel.",نَزَعَتْ ثِيَابِ إِرْمَالِهَا، وَتَرَدَّتْ بِثِيَابِ فَرَحِهَا لاِبْتِهَاجِ بَنِي إِسْرَائِيلَ.
16,10,"She anointed her face with ointment, and bound up her locks with a crown, she took a new robe to deceive him.",دَهَنَتْ وَجْهَهَا بِالطِّيبِ، وَضَمَّتْ ضَفَائِرَهَا بِالتَّاجِ، وَلَبِسَتْ حُلَلَهَا الْفَاخِرَةَ لِتَفْتِنَهُ.
16,11,"Her sandals ravished his eyes, her beauty made his soul her captive, with a sword she cut off his head.",بَهَاءُ حِذَائِهَا خَطِفَ أَبْصَارَهُ، وَجَمَالُهَا أَسَرَ نَفْسَهُ، فَقَطَعَتْ بِالْخَنْجَرِ عُنُقَهُ.
16,12,"The Persians quaked at her constancy, and the Medes at her boldness.",إِرْتَاعَتْ فَارِسُ مِنْ ثَبَاتِهَا، وَالْمَادِيُّونَ مِنْ جُرْأَتِهَا.
16,13,"Then the camp of the Assyrians howled, when my lowly ones appeared, parched with thirst.",حِينَئِذٍ أَعْوَلَتْ مَحَلَّةُ الأَشُّورِيِّينَ عِنْدَمَا ظَهَرَ مُتَوَاضِعِيَّ مُلْتَهِبِينَ مِنَ الْعَطَشِ.
16,14,"The sons of the damsels have pierced them through, and they have killed them like children fleeing away: they perished in battle before the face of the Lord my God.",بَنُو الْجَوَارِي أَثْخَنُوهُمْ وَقَتَلُوهُمْ كَأَنَّهُمْ صِبْيَةٌ مُنْهَزِمُونَ، فَهَلَكُوا فِي الْقِتَالِ بَيْنَ يَدَيِ الرَّبِّ إِلهِي.
16,15,"Let us sing a hymn to the Lord, let us sing a new hymn to our God.",فَلْنُسَبِّحِ الرَّبَّ تَسْبِيحاً، وَنُرَنِّمْ نَشِيداً جَدِيداً لإِلهِنَا.
16,16,"O Adonai, Lord, great art thou, and glorious in thy power, and no one can overcome thee.",أَيُّهَا الرَّبُّ أَدُونَايُ إِنَّكَ عَظِيمٌ شَهِيرٌ بِجَبَرُوتِكَ وَلاَ يَقْوَى عَلَيْكَ أَحَدٌ.
16,17,"Let all thy creatures serve thee: because thou hast spoken, and they were made: thou didst send forth thy spirit, and they were created, and there is no one that can resist thy voice.",إِيَّاكَ فَلْتَعْبُدْ خَلِيقَتُكَ بِأَسْرِهَا، لأَنَّكَ أَنْتَ قُلْتَ فَكَانُوا أَرْسَلْتَ رُوحَكَ فَخُلِقُوا، وَلَيْسَ مَنْ يُقَاوِمُ كَلِمَتَكَ.
16,18,The mountains shall be moved from the foundations with the waters: the rocks shall melt as wax before thy face.,تَهْتَزُّ الْجِبَالُ مِنْ أَسَاسِهَا مَعَ الْمِيَاهِ، وَالصُّخُورُ كَالشَّمْعِ تَذُوبُ أَمَامَ وَجْهِكَ،
16,19,"But they that fear thee, shall be great with thee in all things.",وَالَّذِينَ يَتَّقُونَكَ يَكُونُونَ أَعِزَّةً عِنْدَكَ فِي كُلِّ شَيْءٍ.
16,20,"Woe be to the nation that riseth up against my people: for the Lord almighty will take revenge on them, in the day of judgment he will visit them.",اَلْوَيْلُ لِلأُمَّةِ الْقَائِمَةِ عَلَى شَعْبِيَ، الرَّبُّ الْقَدِيرُ يَنْتَقِمُ مِنْهُمْ وَفِي يَوْمِ الدَّيْنُونَةِ يَفْتَقِدُهُمْ.
16,21,"For he will give fire, and worms into their flesh, that they may burn, and may feel for ever.",يَجْعَلُ لُحُومَهُمْ لِلنَّارِ وَالدُّودِ، لِكَيْ يَحْتَرِقُوا وَيَتَأَلَّمُوا إِلَى الأَبَدِ».
16,22,"And it came to pass after these things, that all the people, after the victory, came to Jerusalem to adore the Lord: and as soon as they were purified, they all offered holocausts, and vows, and their promises.",وَكَانَ بَعْدَ هذَا أَنَّ جَمِيعَ الشَّعْبِ بَعْدَ غَلَبَتِهِمْ جَاءُوا إِلَى أُورُشَلِيمَ لِيَسْجُدُوا لِلرَّبِّ، وَلَمَّا تَطَهَّرُوا قَدَّمُوا جَمِيعُهُمْ مُحْرَقَاتِهِمْ وَنُذُورَهُمْ وَأَوْعَادَهُمْ.
16,23,"And Judith offered for an anathema of oblivion all the arms of Holofernes, which the people gave her, and the canopy that she had taken away out of his chamber.",وَيَهُودِيتُ أَيْضاً قَدَّمَتْ جَمِيعَ أَدَوَاتِ حَرْبِ أَلِيفَانَا الَّتِي أَعْطَاهَا لَهَا الشَّعْبُ وَالْخَيْمَةَ الَّتِي أَخَذَتْهَا مِنْ سَرِيرِهِ إِبْسَالَ نِسْيَانٍ.
16,24,"And the people were joyful in the sight of the sanctuary, and for three months the joy of this victory was celebrated with Judith.",وَكَانَ الشَّعْبُ مَسْرُورِينَ بِمُشَاهَدَةِ الْمُقَدَّسَاتِ، وَعَيَّدُوا لِفَرَحِ هذِهِ الْغَلَبَةِ مَعَ يَهُودِيتَ ثَلاَثَةَ أَشْهُرٍ.
16,25,"And after those days every man returned to his house, and Judith was made great in Bethulia, and she was most renowned in all the land of Israel.",وَبَعْدَ تِلْكَ الأَيَّامِ، رَجَعَ كُلُّ وَاحِدٍ إِلَى بَيْتِهِ، وَعَظُمَتْ يَهُودِيتُ فِي بَيْتِ فَلْوَى جِدًّا، وَكَانَتْ أَجَلَّ مَنْ فِي جَمِيعِ أَرْضِ إِسْرَائِيلَ.
16,26,"And chastity was joined to her virtue, so that she knew no man all the days of her life, after the death of Manasses her husband.",وَكَانَ فِيهَا الْعَفَافُ مَقْرُوناً بِالشَّجَاعَةِ، وَلَمْ تَعُدْ تَعْرِفُ رَجُلاً كُلَّ أَيَّامِ حَيَاتِهَا مُنْذُ وَفَاةِ مَنَسَّى بَعْلِهَا،
16,27,And on festival days she came forth with great glory.,وَكَانَتْ فِي الأَعْيَادِ تَظْهَرُ بِمَجْدٍ عَظِيمٍ.
16,28,"And she abode in her husband's house a hundred and five years, and made her handmaid free, and she died, and was buried with her husband in Bethulia.",وَبَقِيَتْ فِي بَيْتِ بَعْلِهَا مِئَةً وَخَمْسَ سِنِينَ، وَأَعْتَقَتْ وَصِيفَتَهَا، وَتُوُفِّيَتْ وَدُفِنَتْ مَعَ بَعْلِهَا فِي بَيْتَ فَلْوَى.
16,29,And all the people mourned for seven days.,فَنَاحَ عَلَيْهَا جَمِيعُ الشَّعْبُ سَبْعَةَ أَيَّامٍ.
16,30,"And all the time of her life there was none that troubled Israel, nor many years after her death.",وَلَمْ يَكُنْ مُدَّةَ حَيَاتِهَا كُلِّهَا مَنْ يُقْلِقُ إِسْرَائِيلَ وَلاَ بَعْدَ مَوْتِهَا سِنِينَ كَثِيرَةً،
16,31,"But the day of the festivity of this victory is received by the Hebrews in the number of holy days, and is religiously observed by the Jews from that time until this day.",وَأُحْصِيَ يَوْمُ هذِهِ الْغَلَبَةِ عِنْدَ الْعِبْرَانِيِّينَ فِي عِدَادِ الأَيَّامِ الْمُقَدَّسَةِ، وَالْيَهُودُ يُعَيِّدُونَهُ مُنْذُ ذلِكَ الْوَقْتِ إِلَى يَوْمِنَا هذَا.
